Группа и строка из 646 приказа;Тип продукции;ID типа продукции;Продукция;ТН ВЭД Продукции;Guid продукции;Вид продукции;ТН ВЭД Вида продукции;Guid вида продукции
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;СОТОНГ РИНГС;1605;1066b24e-5d57-00df-ec0b-e1b29a60297e
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;гребешок натуральный филе;1605;8347e40e-9e7c-9ebe-bf3a-c312bd0998d3
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;моллюск хоккигай в/м;1605;908dd1be-da67-8e2d-3a46-a396b537ee06
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;осьминог солено-сушеный;1605;4d008a5b-a7df-fc4c-da40-b646148815b7
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;пластинки кальмара солено-сушеные;1605;22ec522c-5201-6af6-1e48-4775b6dd0cc6
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар полоски солено-сушеные с перцем;1605;a6473ccd-67f6-4725-8a70-6731e75dd466
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;суши нигири с угрем и креветками;1605;57b8ed41-77a3-53f6-4829-8df2be744b17
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар сушеный японский деликатес;1605;9ce12cce-bf13-e414-5c46-2f0299791acb
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар солено-сушеный с перцем (сэндвич);1605;1882a4fc-d886-42ce-9c19-35b53fb3c2eb
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;кальмар филе кольца;1605;c8edde4c-5b8f-fe19-6473-2bc4abf347b9
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;креветка королевская в/м очищенная;1605;49afc586-d079-430e-d9c1-a2bcb618b906
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;осьминог в/м;1605;74108675-b66d-cb90-41b2-6c6de59ab364
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;креветка варено-мороженая;1605;4a78e5a7-794f-cf0d-855e-dbfc8b9bf990
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;мясо краба синего в/м;1605;fd035239-bcf8-d1ea-ab2f-3ed82d2e937b
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;мясо кальмара в панировке мороженое;1605;92b7e521-860c-fb51-f28b-341c9a61300a
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;Кальмар сушеный рваный с перцем и кунжутом;1605;3b08cf18-d506-40f5-8ac8-8b60fd158abe
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;консервы из кальмара;1605;8fcc2baf-6237-68fa-fb71-34bb970fbcff
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;осьминог соленый;1605;a7377361-07ee-54b1-8cd8-4ab3d6859967
Группа 16, Строка 2;Рыба и морепродукты;7;готовые или консервированные ракообразные, моллюски и прочие водные беспозвоночные;1605;f47dfeee-1673-22fe-9fb6-fa84247a9ebd;путассу (сушенная) с перцем;1605;d2bee79f-f9a7-4650-4171-c8750bf16b5d
